,0,1,2
10512,letermovir,estradiol topical,2
10513,letermovir,estrone,2
10514,letermovir,estropipate,2
10515,letermovir,estropipate topical,2
10516,letermovir,etoposide,2
10517,letermovir,etravirine,2
10518,letermovir,fludrocortisone,2
10519,letermovir,flurbiprofen,2
10520,letermovir,fluvastatin,2
10521,letermovir,fosamprenavir,2
10522,letermovir,fosphenytoin,2
10523,letermovir,gefitinib,2
10524,letermovir,glyburide,2
10525,letermovir,hydrocortisone,2
10526,letermovir,hydroxyprogesterone,2
10527,letermovir,ibuprofen,2
10528,letermovir,ifosfamide,2
10529,letermovir,imatinib,2
10530,letermovir,isotretinoin,2
10531,letermovir,ivacaftor,3
10532,letermovir,ivermectin,2
10533,letermovir,lansoprazole,2
10534,letermovir,lefamulin,2
10535,letermovir,lomitapide,3
10536,letermovir,lorlatinib,2
10537,letermovir,mefenamic acid,2
10538,letermovir,meloxicam,2
10539,letermovir,mephenytoin,2
10540,letermovir,methylprednisolone,2
10541,letermovir,mifepristone,2
10542,letermovir,mirabegron,1
10543,letermovir,mirtazapine,2
10544,letermovir,modafinil,2
10545,letermovir,nafcillin,2
10546,letermovir,naproxen,2
10547,letermovir,nevirapine,2
10548,letermovir,nilotinib,2
10549,letermovir,nitisinone,2
10550,letermovir,osimertinib,2
10551,letermovir,panobinostat,2
10552,letermovir,phenytoin,2
10553,letermovir,piroxicam,2
10554,letermovir,pitavastatin,3
10555,letermovir,pitolisant,2
10556,letermovir,ponatinib,2
10557,letermovir,pravastatin,2
10558,letermovir,prednisolone,2
10559,letermovir,prednisone,2
10560,letermovir,primidone,2
10561,letermovir,propafenone,2
10562,letermovir,propranolol,2
10563,letermovir,quetiapine,2
10564,letermovir,quinestrol,2
10565,letermovir,quinidine,2
10566,letermovir,quinine,2
10567,letermovir,red yeast rice,3
10568,letermovir,rifabutin,2
10569,letermovir,rifampin,2
10570,letermovir,ritonavir,2
10571,letermovir,rivaroxaban,2
10572,letermovir,rosuvastatin,2
10573,letermovir,selpercatinib,3
10574,letermovir,selumetinib,3
10575,letermovir,sibutramine,1
10576,letermovir,sildenafil,2
10577,letermovir,simvastatin,3
10578,letermovir,st. john's wort,3
10579,letermovir,tamoxifen,2
10580,letermovir,tamsulosin,2
10581,letermovir,tazemetostat,3
10582,letermovir,temsirolimus,2
10583,letermovir,testosterone,2
10584,letermovir,testosterone topical,2
10585,letermovir,ticagrelor,2
10586,letermovir,tolbutamide,2
10587,letermovir,tolterodine,2
10588,letermovir,toremifene,2
10589,letermovir,trazodone,2
10590,letermovir,treprostinil,2
10591,letermovir,triamcinolone,2
10592,letermovir,troglitazone,2
10593,letermovir,valdecoxib,2
10594,letermovir,venetoclax,3
10595,letermovir,venlafaxine,2
10596,letermovir,vilazodone,2
10597,letermovir,vincristine,2
10598,letermovir,vincristine liposome,2
10599,letermovir,voriconazole,2
10600,letermovir,voxelotor,2
10601,letermovir,zafirlukast,2
10602,cimetidine,acalabrutinib,2
10603,cimetidine,acetaminophen,1
10604,cimetidine,amiodarone,2
10605,cimetidine,amitriptyline,2
10606,cimetidine,amoxapine,2
10607,cimetidine,amprenavir,1
10608,cimetidine,aprepitant,2
10609,cimetidine,armodafinil,1
10610,cimetidine,atazanavir,3
10611,cimetidine,atorvastatin,2
10612,cimetidine,bacampicillin,2
10613,cimetidine,bosentan,2
10614,cimetidine,bromfenac,1
10615,cimetidine,bupropion,1
10616,cimetidine,butabarbital,1
10617,cimetidine,butalbital,1
10618,cimetidine,carbamazepine,2
10619,cimetidine,cefditoren,2
10620,cimetidine,cefpodoxime,2
10621,cimetidine,cefuroxime,2
10622,cimetidine,celecoxib,2
10623,cimetidine,ceritinib,2
10624,cimetidine,chlorotrianisene,1
10625,cimetidine,chlorpropamide,2
10626,cimetidine,cilostazol,2
10627,cimetidine,cisapride,3
10628,cimetidine,clarithromycin,1
10629,cimetidine,clomipramine,2
10630,cimetidine,clopidogrel,2
10631,cimetidine,clozapine,2
10632,cimetidine,conjugated estrogens,1
10633,cimetidine,conjugated estrogens topical,1
10634,cimetidine,cyclosporine,1
10635,cimetidine,dabigatran,2
10636,cimetidine,dabrafenib,2
10637,cimetidine,dasatinib,3
10638,cimetidine,delavirdine,2
10639,cimetidine,desipramine,2
10640,cimetidine,desvenlafaxine,1
10641,cimetidine,diclofenac,1
10642,cimetidine,dienestrol topical,1
10643,cimetidine,diethylstilbestrol,1
10644,cimetidine,disopyramide,1
10645,cimetidine,divalproex sodium,1
10646,cimetidine,doxepin,2
10647,cimetidine,dronedarone,2
10648,cimetidine,duloxetine,2
10649,cimetidine,duvelisib,2
10650,cimetidine,enoxacin,1
10651,cimetidine,erlotinib,2
10652,cimetidine,erythromycin,2
10653,cimetidine,escitalopram,2
10654,cimetidine,estradiol,1
10655,cimetidine,estradiol topical,1
10656,cimetidine,estrone,1
10657,cimetidine,estropipate,1
10658,cimetidine,estropipate topical,1
10659,cimetidine,ethanol,1
10660,cimetidine,ethinyl estradiol,1
10661,cimetidine,etodolac,1
10662,cimetidine,etravirine,2
10663,cimetidine,fenoprofen,1
10664,cimetidine,fluorouracil,1
10665,cimetidine,flurbiprofen,1
10666,cimetidine,fosamprenavir,2
10667,cimetidine,fosphenytoin,3
10668,cimetidine,fostamatinib,2
10669,cimetidine,gefitinib,2
10670,cimetidine,gemifloxacin,1
10671,cimetidine,glyburide,2
10672,cimetidine,ibrutinib,2
10673,cimetidine,ibuprofen,1
10674,cimetidine,imatinib,2
10675,cimetidine,imipramine,2
10676,cimetidine,itraconazole,2
10677,cimetidine,ivacaftor,2
10678,cimetidine,ketoconazole,2
10679,cimetidine,ketoprofen,1
10680,cimetidine,labetalol,2
10681,cimetidine,lefamulin,2
10682,cimetidine,levothyroxine,1
10683,cimetidine,lomitapide,2
10684,cimetidine,lorlatinib,2
10685,cimetidine,meclofenamate,1
10686,cimetidine,mefenamic acid,1
10687,cimetidine,melatonin,1
10688,cimetidine,methohexital,1
10689,cimetidine,metronidazole,1
10690,cimetidine,mifepristone,2
10691,cimetidine,mirabegron,1
10692,cimetidine,mirtazapine,2
10693,cimetidine,modafinil,1
10694,cimetidine,moricizine,2
10695,cimetidine,multivitamin with iron,1
10696,cimetidine,multivitamin with iron and fluoride,1
10697,cimetidine,"multivitamin, prenatal",1
10698,cimetidine,nabumetone,1
10699,cimetidine,naproxen,2
10700,cimetidine,nelfinavir,1
10701,cimetidine,nilotinib,2
10702,cimetidine,nitisinone,2
10703,cimetidine,nortriptyline,2
10704,cimetidine,osimertinib,2
10705,cimetidine,panobinostat,2
10706,cimetidine,paroxetine,2
10707,cimetidine,pentoxifylline,2
10708,cimetidine,phenytoin,3
10709,cimetidine,piroxicam,1
10710,cimetidine,pitolisant,2
10711,cimetidine,ponatinib,1
10712,cimetidine,posaconazole,2
10713,cimetidine,prasugrel,1
10714,cimetidine,primidone,1
10715,cimetidine,propafenone,2
10716,cimetidine,propoxyphene,2
10717,cimetidine,propranolol,2
10718,cimetidine,protriptyline,2
10719,cimetidine,quetiapine,1
10720,cimetidine,quinestrol,1
10721,cimetidine,quinidine,2
10722,cimetidine,quinine,1
10723,cimetidine,red yeast rice,2
10724,cimetidine,rivaroxaban,2
10725,cimetidine,ropinirole,2
10726,cimetidine,secobarbital,1
10727,cimetidine,selpercatinib,3
10728,cimetidine,selumetinib,2
10729,cimetidine,sibutramine,1
10730,cimetidine,sildenafil,2
10731,cimetidine,simvastatin,2
10732,cimetidine,sulindac,1
10733,cimetidine,tamoxifen,3
10734,cimetidine,tamsulosin,2
10735,cimetidine,tazemetostat,2
10736,cimetidine,temsirolimus,2
10737,cimetidine,terbinafine,1
10738,cimetidine,thiopental,1
10739,cimetidine,timolol,2
10740,cimetidine,tolbutamide,2
10741,cimetidine,tolmetin,1
10742,cimetidine,tolterodine,2
10743,cimetidine,toremifene,2
10744,cimetidine,trimipramine,2
10745,cimetidine,troleandomycin,2
10746,cimetidine,valdecoxib,2
10747,cimetidine,valproic acid,1
10748,cimetidine,venetoclax,2
10749,cimetidine,venlafaxine,1
10750,cimetidine,voriconazole,1
10751,desvenlafaxine,abciximab,2
10752,desvenlafaxine,acalabrutinib,2
10753,desvenlafaxine,ado-trastuzumab emtansine,2
10754,desvenlafaxine,amitriptyline,3
10755,desvenlafaxine,amoxapine,3
10756,desvenlafaxine,anistreplase,2
10757,desvenlafaxine,apixaban,2
10758,desvenlafaxine,ardeparin,2
10759,desvenlafaxine,argatroban,2
10760,desvenlafaxine,bendroflumethiazide,2
10761,desvenlafaxine,benzthiazide,2
10762,desvenlafaxine,betrixaban,2
10763,desvenlafaxine,bivalirudin,2
10764,desvenlafaxine,brivaracetam,2
10765,desvenlafaxine,bromfenac,2
10766,desvenlafaxine,bupropion,3
10767,desvenlafaxine,butabarbital,2
10768,desvenlafaxine,butalbital,2
10769,desvenlafaxine,cabozantinib,2
10770,desvenlafaxine,cannabidiol,2
10771,desvenlafaxine,cannabis,2
10772,desvenlafaxine,carbamazepine,2
10773,desvenlafaxine,chloral hydrate,2
10774,desvenlafaxine,chlorothiazide,2
10775,desvenlafaxine,choline salicylate,2
10776,desvenlafaxine,cilostazol,2
10777,desvenlafaxine,clomipramine,3
10778,desvenlafaxine,clopidogrel,2
10779,desvenlafaxine,clozapine,2
10780,desvenlafaxine,dabigatran,2
10781,desvenlafaxine,danaparoid,2
10782,desvenlafaxine,dasatinib,2
10783,desvenlafaxine,deferasirox,2
10784,desvenlafaxine,defibrotide,2
10785,desvenlafaxine,desipramine,3
10786,desvenlafaxine,dexfenfluramine,3
10787,desvenlafaxine,diclofenac,2
10788,desvenlafaxine,dipyridamole,2
10789,desvenlafaxine,divalproex sodium,2
10790,desvenlafaxine,doxepin,3
10791,desvenlafaxine,drotrecogin alfa,2
10792,desvenlafaxine,duloxetine,3
10793,desvenlafaxine,edoxaban,2
10794,desvenlafaxine,enoxaparin,2
10795,desvenlafaxine,entacapone,2
10796,desvenlafaxine,escitalopram,3
10797,desvenlafaxine,eslicarbazepine,2
10798,desvenlafaxine,ethacrynic acid,2
10799,desvenlafaxine,ethanol,2
10800,desvenlafaxine,ethchlorvynol,2
10801,desvenlafaxine,ethotoin,2
10802,desvenlafaxine,etodolac,2
10803,desvenlafaxine,evening primrose,1
10804,desvenlafaxine,felbamate,2
10805,desvenlafaxine,fenfluramine,3
10806,desvenlafaxine,fenoprofen,2
10807,desvenlafaxine,fluoxetine,3
10808,desvenlafaxine,flurbiprofen,2
10809,desvenlafaxine,fluvoxamine,3
10810,desvenlafaxine,fosphenytoin,2
10811,desvenlafaxine,heparin,2
10812,desvenlafaxine,hydrochlorothiazide,2
10813,desvenlafaxine,hydroflumethiazide,2
10814,desvenlafaxine,ibritumomab,2
10815,desvenlafaxine,ibrutinib,2
10816,desvenlafaxine,ibuprofen,2
10817,desvenlafaxine,ifosfamide,2
10818,desvenlafaxine,iloprost,2
10819,desvenlafaxine,imatinib,2
10820,desvenlafaxine,imipramine,3
10821,desvenlafaxine,indapamide,2
10822,desvenlafaxine,indinavir,2
10823,desvenlafaxine,inotersen,2
10824,desvenlafaxine,iodine i 131 tositumomab,2
10825,desvenlafaxine,ketoprofen,2
10826,desvenlafaxine,lepirudin,2
10827,desvenlafaxine,levomilnacipran,3
10828,desvenlafaxine,linezolid,3
10829,desvenlafaxine,meclofenamate,2
10830,desvenlafaxine,mefenamic acid,2
10831,desvenlafaxine,meloxicam,2
10832,desvenlafaxine,mephenytoin,2
10833,desvenlafaxine,methyclothiazide,2
10834,desvenlafaxine,metolazone,2
10835,desvenlafaxine,milnacipran,3
10836,desvenlafaxine,mirtazapine,3
10837,desvenlafaxine,nabumetone,2
10838,desvenlafaxine,naproxen,2
10839,desvenlafaxine,nilotinib,2
10840,desvenlafaxine,nortriptyline,3
10841,desvenlafaxine,paraldehyde,2
10842,desvenlafaxine,paroxetine,3
10843,desvenlafaxine,phenytoin,2
10844,desvenlafaxine,piroxicam,2
10845,desvenlafaxine,polythiazide,2
10846,desvenlafaxine,ponatinib,2
10847,desvenlafaxine,prasugrel,2
10848,desvenlafaxine,primidone,2
10849,desvenlafaxine,procarbazine,3
10850,desvenlafaxine,propoxyphene,3
10851,desvenlafaxine,protriptyline,3
10852,desvenlafaxine,quetiapine,2
10853,desvenlafaxine,ramucirumab,2
10854,desvenlafaxine,regorafenib,2
10855,desvenlafaxine,reteplase,2
10856,desvenlafaxine,rivaroxaban,2
10857,desvenlafaxine,ropinirole,2
10858,desvenlafaxine,rufinamide,2
10859,desvenlafaxine,secobarbital,2
10860,desvenlafaxine,sertraline,3
10861,desvenlafaxine,sibutramine,3
10862,desvenlafaxine,sodium salicylate,2
10863,desvenlafaxine,sodium thiosalicylate,2
10864,desvenlafaxine,spironolactone,2
10865,desvenlafaxine,st. john's wort,3
10866,desvenlafaxine,streptokinase,2
10867,desvenlafaxine,sulfinpyrazone,2
10868,desvenlafaxine,sulindac,2
10869,desvenlafaxine,tazemetostat,2
10870,desvenlafaxine,tenecteplase,2
10871,desvenlafaxine,thiopental,2
10872,desvenlafaxine,ticagrelor,2
10873,desvenlafaxine,tinzaparin,2
10874,desvenlafaxine,tirofiban,2
10875,desvenlafaxine,tolcapone,2
10876,desvenlafaxine,tolmetin,2
10877,desvenlafaxine,topiramate,2
10878,desvenlafaxine,tositumomab,2
10879,desvenlafaxine,trazodone,3
10880,desvenlafaxine,treprostinil,2
10881,desvenlafaxine,trichlormethiazide,2
10882,desvenlafaxine,trimipramine,3
10883,desvenlafaxine,urokinase,2
10884,desvenlafaxine,valproic acid,2
10885,desvenlafaxine,venlafaxine,3
10886,desvenlafaxine,vilazodone,3
10887,desvenlafaxine,vorapaxar,2
10888,desvenlafaxine,vortioxetine,3
10889,horse chestnut,abciximab,2
10890,horse chestnut,acalabrutinib,2
10891,horse chestnut,ado-trastuzumab emtansine,2
10892,horse chestnut,anistreplase,2
10893,horse chestnut,apixaban,2
10894,horse chestnut,ardeparin,2
10895,horse chestnut,argatroban,2
10896,horse chestnut,betrixaban,2
10897,horse chestnut,bivalirudin,2
10898,horse chestnut,bromfenac,2
10899,horse chestnut,cabozantinib,2
10900,horse chestnut,cilostazol,2
10901,horse chestnut,clopidogrel,2
10902,horse chestnut,dabigatran,2
10903,horse chestnut,danaparoid,2
10904,horse chestnut,dasatinib,2
10905,horse chestnut,defibrotide,2
10906,horse chestnut,diclofenac,2
10907,horse chestnut,dipyridamole,2
10908,horse chestnut,edoxaban,2
10909,horse chestnut,enoxaparin,2
10910,horse chestnut,etodolac,2
10911,horse chestnut,fenoprofen,2
10912,horse chestnut,flurbiprofen,2
10913,horse chestnut,heparin,2
10914,horse chestnut,ibritumomab,2
10915,horse chestnut,ibrutinib,2
10916,horse chestnut,ibuprofen,2
10917,horse chestnut,iloprost,2
10918,horse chestnut,inotersen,2
10919,horse chestnut,iodine i 131 tositumomab,2
10920,horse chestnut,ketoprofen,2
10921,horse chestnut,lepirudin,2
10922,horse chestnut,meclofenamate,2
10923,horse chestnut,mefenamic acid,2
10924,horse chestnut,meloxicam,2
10925,horse chestnut,nabumetone,2
10926,horse chestnut,naproxen,2
10927,horse chestnut,nintedanib,2
10928,horse chestnut,piroxicam,2
10929,horse chestnut,ponatinib,2
10930,horse chestnut,prasugrel,2
10931,horse chestnut,ramucirumab,2
10932,horse chestnut,regorafenib,2
10933,horse chestnut,reteplase,2
10934,horse chestnut,rivaroxaban,2
10935,horse chestnut,streptokinase,2
10936,horse chestnut,sulfinpyrazone,2
10937,horse chestnut,sulindac,2
10938,horse chestnut,tenecteplase,2
10939,horse chestnut,ticagrelor,2
10940,horse chestnut,tinzaparin,2
10941,horse chestnut,tirofiban,2
10942,horse chestnut,tolmetin,2
10943,horse chestnut,tositumomab,2
10944,horse chestnut,treprostinil,2
10945,horse chestnut,urokinase,2
10946,horse chestnut,vorapaxar,2
10947,ropinirole,abametapir topical,2
10948,ropinirole,amiodarone,2
10949,ropinirole,amitriptyline,2
10950,ropinirole,amoxapine,2
10951,ropinirole,atazanavir,1
10952,ropinirole,brivaracetam,2
10953,ropinirole,butabarbital,2
10954,ropinirole,butalbital,2
10955,ropinirole,cannabidiol,2
10956,ropinirole,cannabis,2
10957,ropinirole,carbamazepine,2
10958,ropinirole,chloral hydrate,2
10959,ropinirole,chlorotrianisene,2
10960,ropinirole,ciprofloxacin,2
10961,ropinirole,clomipramine,2
10962,ropinirole,clozapine,2
10963,ropinirole,conjugated estrogens,2
10964,ropinirole,conjugated estrogens topical,2
10965,ropinirole,deferasirox,2
10966,ropinirole,desipramine,2
10967,ropinirole,dienestrol topical,2
10968,ropinirole,diethylstilbestrol,2
10969,ropinirole,divalproex sodium,2
10970,ropinirole,doxepin,2
10971,ropinirole,duloxetine,2
10972,ropinirole,enoxacin,2
10973,ropinirole,escitalopram,2
10974,ropinirole,eslicarbazepine,2
10975,ropinirole,estradiol,2
10976,ropinirole,estradiol topical,2
10977,ropinirole,estramustine,2
10978,ropinirole,estrone,2
10979,ropinirole,estropipate,2
10980,ropinirole,estropipate topical,2
10981,ropinirole,ethanol,2
10982,ropinirole,ethinyl estradiol,2
10983,ropinirole,ethotoin,2
10984,ropinirole,felbamate,2
10985,ropinirole,fluoxetine,2
10986,ropinirole,fluvoxamine,2
10987,ropinirole,givosiran,2
10988,ropinirole,grepafloxacin,2
10989,ropinirole,hydroxyprogesterone,2
10990,ropinirole,imipramine,2
10991,ropinirole,interferon alfa-2b,2
10992,ropinirole,interferon alfa-n1,2
10993,ropinirole,interferon alfa-n3,2
10994,ropinirole,interferon alfacon-1,2
10995,ropinirole,interferon beta-1b,2
10996,ropinirole,interferon gamma-1b,2
10997,ropinirole,isoniazid,2
10998,ropinirole,mephenytoin,2
10999,ropinirole,mibefradil,2
11000,ropinirole,mirtazapine,2
11001,ropinirole,nalidixic acid,2
11002,ropinirole,norfloxacin,2
11003,ropinirole,nortriptyline,2
11004,ropinirole,obeticholic acid,2
11005,ropinirole,osimertinib,2
11006,ropinirole,paraldehyde,2
11007,ropinirole,paroxetine,2
11008,ropinirole,peginterferon alfa-2b,2
11009,ropinirole,phenytoin,2
11010,ropinirole,primidone,2
11011,ropinirole,propafenone,2
11012,ropinirole,propoxyphene,3
11013,ropinirole,protriptyline,2
11014,ropinirole,quetiapine,2
11015,ropinirole,quinestrol,2
11016,ropinirole,rofecoxib,2
11017,ropinirole,rucaparib,2
11018,ropinirole,rufinamide,2
11019,ropinirole,secobarbital,2
11020,ropinirole,sertraline,2
11021,ropinirole,st. john's wort,2
11022,ropinirole,trazodone,2
11023,ropinirole,trimipramine,2
11024,ropinirole,valproic acid,2
11025,ropinirole,vemurafenib,2
11026,ropinirole,venlafaxine,2
11027,diclofenac ophthalmic,abciximab,2
11028,diclofenac ophthalmic,acalabrutinib,2
11029,diclofenac ophthalmic,ado-trastuzumab emtansine,2
11030,diclofenac ophthalmic,anistreplase,2
11031,diclofenac ophthalmic,apixaban,2
11032,diclofenac ophthalmic,ardeparin,2
11033,diclofenac ophthalmic,argatroban,2
11034,diclofenac ophthalmic,betrixaban,2
11035,diclofenac ophthalmic,bivalirudin,2
11036,diclofenac ophthalmic,cabozantinib,2
11037,diclofenac ophthalmic,cilostazol,2
11038,diclofenac ophthalmic,clopidogrel,2
11039,diclofenac ophthalmic,dabigatran,2
11040,diclofenac ophthalmic,danaparoid,2
11041,diclofenac ophthalmic,dasatinib,2
11042,diclofenac ophthalmic,defibrotide,2
11043,diclofenac ophthalmic,dipyridamole,2
11044,diclofenac ophthalmic,drotrecogin alfa,2
11045,diclofenac ophthalmic,edoxaban,2
11046,diclofenac ophthalmic,enoxaparin,2
11047,diclofenac ophthalmic,heparin,2
11048,diclofenac ophthalmic,ibritumomab,2
11049,diclofenac ophthalmic,ibrutinib,2
11050,diclofenac ophthalmic,iloprost,2
11051,diclofenac ophthalmic,inotersen,2
11052,diclofenac ophthalmic,iodine i 131 tositumomab,2
11053,diclofenac ophthalmic,lepirudin,2
11054,diclofenac ophthalmic,panobinostat,2
11055,diclofenac ophthalmic,ponatinib,2
11056,diclofenac ophthalmic,prasugrel,2
11057,diclofenac ophthalmic,ramucirumab,2
11058,diclofenac ophthalmic,regorafenib,2
11059,diclofenac ophthalmic,reteplase,2
11060,diclofenac ophthalmic,rivaroxaban,2
11061,diclofenac ophthalmic,streptokinase,2
11062,diclofenac ophthalmic,sulfinpyrazone,2
11063,diclofenac ophthalmic,tazemetostat,2
11064,diclofenac ophthalmic,tenecteplase,2
11065,diclofenac ophthalmic,ticagrelor,2
11066,diclofenac ophthalmic,tinzaparin,2
11067,diclofenac ophthalmic,tirofiban,2
11068,diclofenac ophthalmic,tositumomab,2
11069,diclofenac ophthalmic,treprostinil,2
11070,diclofenac ophthalmic,urokinase,2
11071,diclofenac ophthalmic,vorapaxar,2
11072,fluconazole,acalabrutinib,3
11073,fluconazole,amiodarone,3
11074,fluconazole,amitriptyline,2
11075,fluconazole,amoxapine,2
11076,fluconazole,amprenavir,1
11077,fluconazole,apixaban,2
11078,fluconazole,aprepitant,2
11079,fluconazole,armodafinil,1
11080,fluconazole,asparaginase erwinia chrysanthemi,2
11081,fluconazole,asparaginase escherichia coli,2
11082,fluconazole,atorvastatin,3
11083,fluconazole,azithromycin,2
11084,fluconazole,betamethasone,2
11085,fluconazole,bicalutamide,2
11086,fluconazole,bosentan,2
11087,fluconazole,brivaracetam,1
11088,fluconazole,budesonide,2
11089,fluconazole,cabozantinib,3
11090,fluconazole,calaspargase pegol,2
11091,fluconazole,cannabidiol,1
11092,fluconazole,cannabis,2
11093,fluconazole,carbamazepine,2
11094,fluconazole,celecoxib,2
11095,fluconazole,ceritinib,3
11096,fluconazole,chlorotrianisene,2
11097,fluconazole,chlorpropamide,3
11098,fluconazole,cilostazol,3
11099,fluconazole,ciprofloxacin,2
11100,fluconazole,cisapride,3
11101,fluconazole,clarithromycin,1
11102,fluconazole,clomipramine,2
11103,fluconazole,clopidogrel,3
11104,fluconazole,clozapine,3
11105,fluconazole,cobicistat,2
11106,fluconazole,conjugated estrogens,2
11107,fluconazole,conjugated estrogens topical,2
11108,fluconazole,cortisone,2
11109,fluconazole,cyclosporine,2
11110,fluconazole,dasatinib,2
11111,fluconazole,deflazacort,3
11112,fluconazole,delavirdine,2
11113,fluconazole,desipramine,2
11114,fluconazole,dexamethasone,2
11115,fluconazole,diclofenac,2
11116,fluconazole,dienestrol topical,2
11117,fluconazole,diethylstilbestrol,2
11118,fluconazole,disopyramide,3
11119,fluconazole,doxepin,2
11120,fluconazole,doxorubicin,2
11121,fluconazole,dronedarone,3
11122,fluconazole,duvelisib,2
11123,fluconazole,efavirenz,3
11124,fluconazole,erythromycin,3
11125,fluconazole,escitalopram,3
11126,fluconazole,esomeprazole,2
11127,fluconazole,estradiol,2
11128,fluconazole,estradiol topical,2
11129,fluconazole,estrone,2
11130,fluconazole,estropipate,2
11131,fluconazole,estropipate topical,2
11132,fluconazole,ethinyl estradiol,2
11133,fluconazole,ethotoin,3
11134,fluconazole,etoposide,2
11135,fluconazole,etravirine,2
11136,fluconazole,fludrocortisone,2
11137,fluconazole,fluoxetine,2
11138,fluconazole,flutamide,2
11139,fluconazole,fluvastatin,2
11140,fluconazole,fosphenytoin,3
11141,fluconazole,fostamatinib,2
11142,fluconazole,gatifloxacin,3
11143,fluconazole,gefitinib,2
11144,fluconazole,gemifloxacin,2
11145,fluconazole,glyburide,3
11146,fluconazole,grepafloxacin,3
11147,fluconazole,hydrochlorothiazide,1
11148,fluconazole,hydrocortisone,2
11149,fluconazole,hydroxyprogesterone,2
11150,fluconazole,ibrutinib,3
11151,fluconazole,ifosfamide,2
11152,fluconazole,imatinib,2
11153,fluconazole,imipramine,2
11154,fluconazole,indinavir,1
11155,fluconazole,interferon beta-1b,2
11156,fluconazole,ivacaftor,3
11157,fluconazole,ketoconazole,2
11158,fluconazole,lansoprazole,2
11159,fluconazole,lefamulin,3
11160,fluconazole,levofloxacin,2
11161,fluconazole,lomefloxacin,2
11162,fluconazole,lomitapide,3
11163,fluconazole,lorlatinib,2
11164,fluconazole,meloxicam,2
11165,fluconazole,mephenytoin,3
11166,fluconazole,methotrexate,2
11167,fluconazole,methylprednisolone,2
11168,fluconazole,metronidazole,1
11169,fluconazole,mibefradil,2
11170,fluconazole,miconazole,2
11171,fluconazole,mifepristone,3
11172,fluconazole,mirabegron,1
11173,fluconazole,mirtazapine,2
11174,fluconazole,modafinil,1
11175,fluconazole,moxifloxacin,3
11176,fluconazole,nateglinide,2
11177,fluconazole,nelfinavir,2
11178,fluconazole,nevirapine,2
11179,fluconazole,nilotinib,3
11180,fluconazole,nitisinone,2
11181,fluconazole,norfloxacin,2
11182,fluconazole,nortriptyline,2
11183,fluconazole,ofloxacin,2
11184,fluconazole,osimertinib,3
11185,fluconazole,panobinostat,3
11186,fluconazole,pegaspargase,2
11187,fluconazole,phenytoin,3
11188,fluconazole,pitolisant,2
11189,fluconazole,ponatinib,2
11190,fluconazole,posaconazole,2
11191,fluconazole,prednisolone,2
11192,fluconazole,prednisone,2
11193,fluconazole,propafenone,2
11194,fluconazole,propoxyphene,2
11195,fluconazole,protriptyline,2
11196,fluconazole,quetiapine,2
11197,fluconazole,quinestrol,2
11198,fluconazole,quinidine,3
11199,fluconazole,quinine,2
11200,fluconazole,rabeprazole,2
11201,fluconazole,red yeast rice,3
11202,fluconazole,rifabutin,2
11203,fluconazole,rifampin,3
11204,fluconazole,ritonavir,1
11205,fluconazole,rivaroxaban,2
11206,fluconazole,romidepsin,2
11207,fluconazole,rosuvastatin,1
11208,fluconazole,rucaparib,2
11209,fluconazole,saquinavir,3
11210,fluconazole,selpercatinib,3
11211,fluconazole,selumetinib,3
11212,fluconazole,sertraline,2
11213,fluconazole,sibutramine,1
11214,fluconazole,sildenafil,2
11215,fluconazole,simeprevir,3
11216,fluconazole,simvastatin,3
11217,fluconazole,sorafenib,2
11218,fluconazole,sparfloxacin,3
11219,fluconazole,sulfamethoxazole,1
11220,fluconazole,sunitinib,2
11221,fluconazole,tamoxifen,2
11222,fluconazole,tamsulosin,2
11223,fluconazole,tazemetostat,3
11224,fluconazole,temsirolimus,2
11225,fluconazole,terbinafine,2
11226,fluconazole,testosterone,2
11227,fluconazole,testosterone topical,2
11228,fluconazole,ticagrelor,2
11229,fluconazole,tolbutamide,3
11230,fluconazole,tolterodine,2
11231,fluconazole,toremifene,3
11232,fluconazole,trazodone,2
11233,fluconazole,triamcinolone,2
11234,fluconazole,trimipramine,2
11235,fluconazole,troleandomycin,2
11236,fluconazole,valdecoxib,2
11237,fluconazole,vandetanib,3
11238,fluconazole,vemurafenib,3
11239,fluconazole,venetoclax,3
11240,fluconazole,venlafaxine,2
11241,fluconazole,vilazodone,2
11242,fluconazole,vincristine,2
11243,fluconazole,vincristine liposome,2
11244,fluconazole,voriconazole,2
11245,fluconazole,voxelotor,3
11246,butabarbital,acalabrutinib,2
11247,butabarbital,acetaminophen,2
11248,butabarbital,amitriptyline,2
11249,butabarbital,amoxapine,2
11250,butabarbital,amprenavir,2
11251,butabarbital,apixaban,2
11252,butabarbital,aprepitant,2
11253,butabarbital,armodafinil,2
11254,butabarbital,atazanavir,2
11255,butabarbital,atorvastatin,2
11256,butabarbital,bendroflumethiazide,2
11257,butabarbital,benzthiazide,2
11258,butabarbital,betamethasone,2
11259,butabarbital,bortezomib,1
11260,butabarbital,brivaracetam,2
11261,butabarbital,bupropion,2
11262,butabarbital,butalbital,2
11263,butabarbital,cabozantinib,2
11264,butabarbital,cannabidiol,2
11265,butabarbital,cannabis,2
11266,butabarbital,carbamazepine,1
11267,butabarbital,ceritinib,2
11268,butabarbital,charcoal,2
11269,butabarbital,chloral hydrate,2
11270,butabarbital,chlorotrianisene,2
